2022-06-12 04:40:10,578 [TB-Scheduling-3] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [9], regularQueryInvocationTime = [46], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [4], alarmQueryInvocationTime = [7]
2022-06-12 04:40:10,956 [http-nio-0.0.0.0-9090-exec-4] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][9c957aac-7907-4ca1-8476-8a2e401d2c62][47837db9-caa1-5700-6783-85775f621f05] Session is opened
2022-06-12 04:40:10,977 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [47837db9-caa1-5700-6783-85775f621f05] Session is closed
2022-06-12 04:40:13,868 [http-nio-0.0.0.0-9090-exec-7] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][031c6bad-e55c-4c4e-8305-ab6bc21e641b][d3e14243-1d81-a4a7-47dc-0a541435e7d6] Session is opened
2022-06-12 04:40:13,886 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [d3e14243-1d81-a4a7-47dc-0a541435e7d6] Session is closed
2022-06-12 04:40:16,947 [http-nio-0.0.0.0-9090-exec-5] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][96a5c4d4-ff94-4ac0-8ec5-c3ee3e38958e][6abe411c-07a0-4310-b347-cbee4ea5e52d] Session is opened
2022-06-12 04:40:16,963 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [6abe411c-07a0-4310-b347-cbee4ea5e52d] Session is closed
2022-06-12 04:40:19,731 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][8ac1959d-cb25-4963-9b01-76b0cbe1fa39][3c5f2bda-9edc-ccd3-c8ff-e148691163d2] Session is opened
2022-06-12 04:40:19,748 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [3c5f2bda-9edc-ccd3-c8ff-e148691163d2] Session is closed
2022-06-12 04:40:20,580 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [8], regularQueryInvocationTime = [23], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [4], alarmQueryInvocationTime = [6]
